Date,Open,High,Low,Close,Volume,transactions
2015-07-21 04:00:00,101.0,101.96,100.42,100.9,1525329.0,8623
2015-07-22 04:00:00,100.06,101.085,99.57,100.84,1894416.0,12710
2015-07-23 04:00:00,101.18,102.3,100.97,101.93,898112.0,8348
2015-07-24 04:00:00,100.88,101.06,97.45,98.53,1994741.0,15327
2015-07-27 04:00:00,99.49,99.94,98.325,98.63,844556.0,7589
2015-07-28 04:00:00,97.74,99.81,97.22,99.08,1558677.0,9977
2015-07-29 04:00:00,98.94,99.33,98.115,99.02,568397.0,5105
2015-07-30 04:00:00,97.87,99.41,97.68,99.09,1170506.0,6620
2015-07-31 04:00:00,100.27,100.51,98.91,99.17,715423.0,6013
2015-08-03 04:00:00,99.34,99.38,97.31,98.14,818045.0,6595
2015-08-04 04:00:00,98.18,98.37,96.4,96.79,786608.0,6954
2015-08-05 04:00:00,98.47,99.21,98.36,98.63,1052142.0,6976
2015-08-06 04:00:00,98.03,98.11,96.24,96.36,1421409.0,12388
2015-08-07 04:00:00,96.05,96.99,95.67,96.97,501371.0,5036
2015-08-10 04:00:00,97.35,99.75,97.35,99.42,777371.0,6241
2015-08-11 04:00:00,100.07,100.08,98.6,99.19,638910.0,6322
2015-08-12 04:00:00,96.37,97.4,94.96,97.08,1106284.0,9403
2015-08-13 04:00:00,96.13,96.355,94.64,94.72,896390.0,7920
2015-08-14 04:00:00,92.25,93.14,91.1,92.69,2399903.0,12751
2015-08-17 04:00:00,91.73,93.3,91.48,93.17,2569487.0,10906
2015-08-18 04:00:00,94.01,94.03,92.62,92.85,2576074.0,9067
2015-08-19 04:00:00,91.12,91.75,90.11,90.92,1624574.0,13987
2015-08-20 04:00:00,89.52,89.59,87.0,87.44,1952204.0,17868
2015-08-21 04:00:00,88.48,89.42,85.79,85.91,2453866.0,19065
2015-08-24 04:00:00,84.44,88.76,82.07,85.3,3916841.0,27134
2015-08-25 04:00:00,91.15,91.27,86.36,87.01,2027500.0,18795
2015-08-26 04:00:00,89.27,89.3,86.25,88.4,2111544.0,17917
2015-08-27 04:00:00,91.17,91.93,90.47,91.91,2061717.0,17707
2015-08-28 04:00:00,92.49,93.13,91.43,91.98,1150089.0,8268
2015-08-31 04:00:00,91.36,92.08,90.72,91.02,1173266.0,7372
2015-09-01 04:00:00,89.76,90.58,88.56,89.16,1096092.0,10324
2015-09-02 04:00:00,91.04,91.04,89.21,90.63,1415192.0,6687
2015-09-03 04:00:00,93.39,93.935,92.25,92.68,1240226.0,10803
2015-09-04 04:00:00,90.45,91.85,90.28,91.37,775123.0,7332
2015-09-08 04:00:00,93.72,94.47,92.907,93.88,993442.0,8369
2015-09-09 04:00:00,93.92,94.5,90.81,91.07,1031204.0,10378
2015-09-10 04:00:00,91.77,92.95,90.71,92.21,847956.0,7473
2015-09-11 04:00:00,91.61,91.88,90.96,91.68,568814.0,5574
2015-09-14 04:00:00,91.49,91.63,90.47,90.93,588522.0,5999
2015-09-15 04:00:00,92.48,93.67,92.16,93.33,809014.0,7384
2015-09-16 04:00:00,93.65,93.91,92.71,93.71,702214.0,4825
2015-09-17 04:00:00,92.17,94.39,91.91,92.79,629061.0,6613
2015-09-18 04:00:00,89.87,91.19,89.48,90.01,1448065.0,11938
2015-09-21 04:00:00,90.61,91.06,88.67,89.4,1379684.0,11861
2015-09-22 04:00:00,88.4,88.465,85.89,86.68,1712687.0,16098
2015-09-23 04:00:00,85.69,85.82,83.71,83.88,1660289.0,13661
2015-09-24 04:00:00,82.88,84.93,82.1,84.2,2316709.0,11432
2015-09-25 04:00:00,87.01,87.1,84.75,85.35,1236534.0,8264
2015-09-28 04:00:00,83.26,83.85,82.43,83.08,1638241.0,13087
2015-09-29 04:00:00,82.9,85.53,82.62,85.21,1352036.0,12379
2015-09-30 04:00:00,86.97,88.07,86.63,87.98,2466367.0,14287
2015-10-01 04:00:00,86.24,86.6,84.45,85.97,1323158.0,8463
2015-10-02 04:00:00,85.89,88.71,85.45,88.41,950840.0,8486
2015-10-05 04:00:00,88.69,90.06,88.53,89.39,951035.0,7666
2015-10-06 04:00:00,89.97,90.8,89.29,90.05,738793.0,6422
2015-10-07 04:00:00,91.0,91.61,88.85,90.06,873755.0,8361
2015-10-08 04:00:00,91.27,91.45,89.88,91.38,974032.0,8753
2015-10-09 04:00:00,90.71,91.1,90.28,90.87,542582.0,4716
2015-10-12 04:00:00,90.23,90.36,89.62,89.86,742285.0,6905
2015-10-13 04:00:00,88.59,88.87,87.12,87.31,1047455.0,9749
2015-10-14 04:00:00,85.01,87.75,84.61,87.27,3118233.0,21735
2015-10-15 04:00:00,87.83,89.29,87.15,88.5,2230094.0,16553
2015-10-16 04:00:00,88.22,89.07,87.75,88.65,892702.0,8254
2015-10-19 04:00:00,88.61,88.99,88.03,88.78,502776.0,4986
2015-10-20 04:00:00,88.08,90.47,87.54,89.02,1108859.0,8815
2015-10-21 04:00:00,90.87,91.24,89.96,90.01,948631.0,8878
2015-10-22 04:00:00,92.03,92.91,91.89,92.32,1644811.0,6944
2015-10-23 04:00:00,94.24,94.41,93.24,93.64,1585121.0,10297
2015-10-26 04:00:00,92.5,92.9,92.11,92.29,614545.0,6008
2015-10-27 04:00:00,92.53,92.75,91.27,91.55,544677.0,5140
2015-10-28 04:00:00,93.55,94.09,92.26,93.34,618647.0,6264
2015-10-29 04:00:00,92.26,92.57,91.68,92.06,517647.0,5033
2015-10-30 04:00:00,92.36,93.36,92.09,92.79,464790.0,3505
2015-11-02 05:00:00,94.28,94.59,93.54,94.11,528107.0,5033
2015-11-03 05:00:00,94.01,95.45,93.66,95.11,538993.0,5116
2015-11-04 05:00:00,95.37,95.805,94.78,95.57,429800.0,4070
2015-11-05 05:00:00,96.35,96.62,94.6,95.21,792938.0,6913
2015-11-06 05:00:00,95.47,96.4,94.76,96.33,736167.0,4674
2015-11-09 05:00:00,96.58,96.63,95.17,95.72,480265.0,4173
2015-11-10 05:00:00,93.99,94.01,93.15,93.52,2305679.0,11121
2015-11-11 05:00:00,94.37,94.83,93.41,93.95,1442933.0,4250
2015-11-12 05:00:00,93.59,93.85,92.5282,92.77,788252.0,4881
2015-11-13 05:00:00,91.51,92.3,90.68,91.4,1588260.0,6535
2015-11-16 05:00:00,90.6,92.48,90.41,92.29,3582121.0,9781
2015-11-17 05:00:00,92.21,92.75,91.82,91.98,2381255.0,7475
2015-11-18 05:00:00,92.37,93.25,92.16,93.15,2181132.0,7944
2015-11-19 05:00:00,92.93,93.9,92.51,93.28,3388491.0,10346
2015-11-20 05:00:00,92.82,92.98,91.15,91.44,1829878.0,9265
2015-11-23 05:00:00,90.13,91.16,89.96,90.27,476799.0,4137
2015-11-24 05:00:00,88.66,90.61,88.63,90.33,1024704.0,6472
2015-11-25 05:00:00,90.55,91.47,90.46,90.97,424827.0,3300
2015-11-27 05:00:00,92.3,92.55,92.06,92.49,200251.0,2009
2015-11-30 05:00:00,92.78,92.89,92.16,92.72,368454.0,4193
2015-12-01 05:00:00,93.13,93.51,92.73,93.24,495906.0,4638
2015-12-02 05:00:00,93.35,93.44,92.02,92.32,485777.0,4722
2015-12-03 05:00:00,92.98,93.08,90.35,90.97,854387.0,8285
2015-12-04 05:00:00,91.37,92.26,91.07,92.0,899859.0,8859
2015-12-07 05:00:00,92.25,92.27,91.14,91.32,880914.0,6682
2015-12-08 05:00:00,90.13,90.83,89.64,90.52,631452.0,4777
2015-12-09 05:00:00,89.97,91.02,89.285,89.87,1041208.0,5521
2015-12-10 05:00:00,89.7,90.26,88.93,89.15,472480.0,4831
2015-12-11 05:00:00,87.9,88.28,87.15,87.28,486725.0,4451
2015-12-14 05:00:00,87.34,87.44,85.68,86.46,668273.0,6789
2015-12-15 05:00:00,88.41,89.46,88.25,88.84,505809.0,5552
2015-12-16 05:00:00,88.54,89.57,87.73,89.36,627407.0,5788
2015-12-17 05:00:00,89.71,89.78,87.93,87.93,662898.0,4582
2015-12-18 05:00:00,87.29,87.94,86.99,87.42,500588.0,4585
2015-12-21 05:00:00,89.48,89.87,88.45,89.23,1048114.0,5435
2015-12-22 05:00:00,89.84,90.64,89.28,90.4,1691121.0,5005
2015-12-23 05:00:00,91.04,91.61,90.89,91.32,418438.0,3333
2015-12-24 05:00:00,90.9,91.83,90.9,91.44,94560.0,1058
2015-12-28 05:00:00,91.67,91.755,90.845,91.57,348742.0,3439
2015-12-29 05:00:00,91.51,92.21,91.45,91.92,632536.0,4150
2015-12-30 05:00:00,92.12,92.25,91.32,91.34,282027.0,2353
2015-12-31 05:00:00,89.99,90.15,88.77,88.77,433777.0,3771
2016-01-04 05:00:00,87.29,87.42,85.91,87.3,2275299.0,5593
2016-01-05 05:00:00,86.18,87.09,85.66,86.42,813053.0,6858
2016-01-06 05:00:00,83.9,85.22,83.74,84.61,2323890.0,9764
2016-01-07 05:00:00,82.44,84.1475,82.24,82.49,811233.0,6770
2016-01-08 05:00:00,81.77,82.12,80.13,80.28,899388.0,8254
2016-01-11 05:00:00,82.98,83.26,81.6,82.31,1117889.0,10123
2016-01-12 05:00:00,83.35,83.95,81.665,82.65,875908.0,8755
2016-01-13 05:00:00,82.71,83.1,79.87,80.01,945668.0,9329
2016-01-14 05:00:00,82.29,83.49,81.07,82.9,1443253.0,11002
2016-01-15 05:00:00,78.62,79.45,77.1733,77.47,1550303.0,13400
2016-01-19 05:00:00,79.79,80.86,79.31,80.32,1487534.0,13204
2016-01-20 05:00:00,81.59,86.27,80.97,85.26,4539193.0,22243
2016-01-21 05:00:00,86.75,88.08,85.58,87.36,1254324.0,10769
2016-01-22 05:00:00,91.22,91.72,90.07,90.36,1700685.0,14050
2016-01-25 05:00:00,90.28,90.63,89.42,89.72,881576.0,6951
2016-01-26 05:00:00,89.61,90.46,89.16,90.19,674943.0,6107
2016-01-27 05:00:00,89.85,91.15,89.41,89.71,907222.0,7642
2016-01-28 05:00:00,89.95,90.32,88.93,89.81,1846224.0,11493
2016-01-29 05:00:00,89.14,91.93,89.04,91.84,1173054.0,9372
2016-02-01 05:00:00,91.02,92.74,90.82,92.24,529140.0,4867
2016-02-02 05:00:00,90.29,90.38,88.42,88.51,740207.0,6557
2016-02-03 05:00:00,90.33,91.22,88.81,90.98,889299.0,9138
2016-02-04 05:00:00,90.5,92.18,90.42,91.47,666826.0,6872
2016-02-05 05:00:00,89.92,89.92,88.05,88.36,892981.0,8511
2016-02-08 05:00:00,84.96,86.89,84.63,86.36,1281109.0,10867
2016-02-09 05:00:00,84.81,86.36,84.69,84.97,1202984.0,10924
2016-02-10 05:00:00,84.41,84.73,81.65,81.74,2413076.0,10863
2016-02-11 05:00:00,82.44,82.44,80.88,81.81,1099920.0,10085
2016-02-12 05:00:00,80.98,82.09,80.24,82.04,1143254.0,8159
2016-02-16 05:00:00,83.06,84.23,82.72,83.98,758290.0,7324
2016-02-17 05:00:00,85.01,86.42,84.95,86.28,812145.0,6197
2016-02-18 05:00:00,86.52,86.75,85.83,85.92,672532.0,4095
2016-02-19 05:00:00,87.12,88.55,86.75,88.01,1254952.0,8166
2016-02-22 05:00:00,87.83,88.47,87.66,87.92,810820.0,6172
2016-02-23 05:00:00,87.42,89.27,87.29,88.58,1526587.0,8948
2016-02-24 05:00:00,87.87,89.38,87.72,89.21,807304.0,5831
2016-02-25 05:00:00,89.42,89.97,88.96,89.92,316209.0,3037
2016-02-26 05:00:00,91.1,91.21,90.64,90.82,279292.0,2860
2016-02-29 05:00:00,91.33,92.19,91.02,91.02,366813.0,3988
2016-03-01 05:00:00,92.96,93.94,92.63,93.79,593272.0,4615
2016-03-02 05:00:00,92.54,93.35,92.09,93.34,458295.0,4069
2016-03-03 05:00:00,92.82,94.71,92.76,94.7,562731.0,3730
2016-03-04 05:00:00,94.84,95.52,94.68,95.35,1181824.0,5612
2016-03-07 05:00:00,94.34,96.225,94.31,96.04,1015997.0,6570
2016-03-08 05:00:00,94.61,94.98,93.72,93.79,619162.0,4135
2016-03-09 05:00:00,94.09,94.46,93.865,94.11,168978.0,1917
2016-03-10 05:00:00,96.43,97.82,95.12,95.94,1122975.0,6933
2016-03-11 05:00:00,97.29,97.77,96.8,97.75,656401.0,4408
2016-03-14 04:00:00,97.47,97.88,96.61,96.99,378840.0,3518
2016-03-15 04:00:00,96.52,96.9166,96.29,96.59,299676.0,2975
2016-03-16 04:00:00,96.0,97.43,95.71,97.28,520688.0,3415
2016-03-17 04:00:00,96.72,97.97,96.56,97.76,302632.0,3112
2016-03-18 04:00:00,97.78,98.67,97.65,97.98,312819.0,2794
2016-03-21 04:00:00,97.46,97.965,97.23,97.82,567598.0,3768
2016-03-22 04:00:00,97.03,98.54,96.98,98.24,757136.0,3140
2016-03-23 04:00:00,98.6,98.65,97.67,97.71,892270.0,3700
2016-03-24 04:00:00,96.16,96.93,95.98,96.93,293238.0,2500
2016-03-28 04:00:00,97.37,97.65,96.69,97.47,182606.0,2086
2016-03-29 04:00:00,98.34,100.18,98.17,100.03,409586.0,4083
2016-03-30 04:00:00,101.17,101.88,100.57,101.15,460407.0,4535
2016-03-31 04:00:00,101.48,101.92,100.34,100.39,637858.0,5914
2016-04-01 04:00:00,99.4,100.63,99.3,100.57,367587.0,3258
2016-04-04 04:00:00,102.14,102.6,101.555,101.63,861522.0,5680
2016-04-05 04:00:00,99.58,100.12,99.28,99.52,1059379.0,6935
2016-04-06 04:00:00,99.37,101.17,99.294,101.1,752955.0,3567
2016-04-07 04:00:00,100.75,100.95,99.95,100.09,452229.0,3624
2016-04-08 04:00:00,100.88,101.36,100.38,100.65,424794.0,2760
2016-04-11 04:00:00,100.85,101.56,100.14,100.25,188604.0,2173
2016-04-12 04:00:00,100.67,101.23,99.7,100.85,295267.0,3211
2016-04-13 04:00:00,101.59,102.2,101.28,102.05,363050.0,3811
2016-04-14 04:00:00,100.79,100.8,99.77,100.37,547842.0,5359
2016-04-15 04:00:00,99.87,100.52,99.31,99.55,540392.0,5811
2016-04-18 04:00:00,98.86,100.0305,98.79,99.23,342599.0,3353
2016-04-19 04:00:00,100.24,100.74,99.35,99.75,834005.0,7488
2016-04-20 04:00:00,99.01,99.56,95.13,96.43,2104517.0,14542
2016-04-21 04:00:00,97.24,97.24,95.51,95.82,626648.0,5838
2016-04-22 04:00:00,95.73,96.47,95.32,95.87,275822.0,3229
2016-04-25 04:00:00,96.3,96.52,95.93,96.13,367025.0,3052
2016-04-26 04:00:00,96.45,96.98,96.29,96.41,348247.0,3790
2016-04-27 04:00:00,97.73,99.42,97.69,99.24,600220.0,6101
2016-04-28 04:00:00,98.3,99.58,97.75,98.01,902595.0,7282
2016-04-29 04:00:00,98.34,98.55,96.05,96.6,786740.0,7757
2016-05-02 04:00:00,96.7,97.57,96.54,97.46,461333.0,4896
2016-05-03 04:00:00,95.13,95.19,94.13,94.42,604919.0,7186
2016-05-04 04:00:00,93.6,93.84,93.22,93.78,1430939.0,5825
2016-05-05 04:00:00,92.78,93.92,92.7,92.9,464421.0,4830
2016-05-06 04:00:00,92.38,92.73,91.82,92.33,336436.0,4467
2016-05-09 04:00:00,93.26,93.62,92.54,92.99,457290.0,4480
2016-05-10 04:00:00,92.52,93.51,92.46,93.35,367664.0,3735
2016-05-11 04:00:00,91.81,93.25,91.77,92.58,897068.0,4481
2016-05-12 04:00:00,92.81,92.94,90.43,91.53,1099598.0,7878
2016-05-13 04:00:00,91.65,92.38,91.15,91.3,770542.0,4556
2016-05-16 04:00:00,94.16,96.39,93.78,95.83,1553594.0,8089
2016-05-17 04:00:00,95.18,95.55,94.17,94.3,710295.0,5395
2016-05-18 04:00:00,94.18,95.5492,94.08,94.52,349434.0,3013
2016-05-19 04:00:00,93.5,93.865,92.8,93.31,573659.0,5267
2016-05-20 04:00:00,95.15,95.58,94.95,95.48,571756.0,4517
2016-05-23 04:00:00,95.32,96.24,95.21,95.7,387181.0,3742
2016-05-24 04:00:00,95.53,97.66,95.53,97.52,785500.0,7111
2016-05-25 04:00:00,98.35,99.23,98.15,98.92,1001436.0,5545
2016-05-26 04:00:00,99.19,99.77,98.41,99.41,748906.0,5855
2016-05-27 04:00:00,99.38,100.49,99.3799,100.08,765489.0,5350
2016-05-31 04:00:00,100.05,100.24,99.34,99.98,509645.0,5248
2016-06-01 04:00:00,98.91,100.07,98.88,99.85,1335676.0,5986
2016-06-02 04:00:00,99.71,100.22,99.29,100.14,614645.0,3823
2016-06-03 04:00:00,100.85,101.07,100.16,100.85,279875.0,3057
2016-06-06 04:00:00,101.07,101.29,100.0,100.07,389028.0,4622
2016-06-07 04:00:00,101.17,101.38,100.66,101.19,444448.0,4834
2016-06-08 04:00:00,100.85,101.23,100.34,101.1,527320.0,3939
2016-06-09 04:00:00,99.46,100.57,99.4,100.55,624631.0,4236
2016-06-10 04:00:00,97.64,98.24,96.79,97.38,1514892.0,7153
2016-06-13 04:00:00,95.64,97.18,95.63,96.33,1057751.0,5502
2016-06-14 04:00:00,93.5,94.695,93.33,94.6,1624322.0,9469
2016-06-15 04:00:00,94.71,95.23,94.13,94.18,740519.0,5216
2016-06-16 04:00:00,93.79,95.62,93.21,95.57,501296.0,4836
2016-06-17 04:00:00,94.61,94.96,93.27,94.65,702441.0,6147
2016-06-20 04:00:00,97.33,97.62,96.71,96.85,949944.0,7379
2016-06-21 04:00:00,98.16,98.81,97.82,98.49,691691.0,5964
2016-06-22 04:00:00,99.2,99.55,98.69,98.75,501662.0,4922
2016-06-23 04:00:00,100.54,101.41,99.32,101.39,888686.0,6650
2016-06-24 04:00:00,94.08,96.6,93.96,95.01,2063554.0,14692
2016-06-27 04:00:00,92.4,92.9,91.15,92.5,2267069.0,14217
2016-06-28 04:00:00,93.6,94.57,93.05,94.4,707852.0,6561
2016-06-29 04:00:00,95.86,96.59,95.63,96.11,556522.0,4451
2016-06-30 04:00:00,97.37,99.21,96.921,99.21,669786.0,5435
2016-07-01 04:00:00,98.37,98.67,98.1,98.44,957487.0,6637
2016-07-05 04:00:00,96.65,97.12,95.02,95.34,1007782.0,4577
2016-07-06 04:00:00,93.42,94.97,92.84,94.89,1257549.0,7530
2016-07-07 04:00:00,94.1,95.24,94.08,94.61,827870.0,4476
2016-07-08 04:00:00,96.1,97.26,95.95,97.22,588213.0,5599
2016-07-11 04:00:00,99.12,99.95,99.0,99.76,493014.0,3701
2016-07-12 04:00:00,100.87,101.83,100.0,100.88,1280948.0,6441
2016-07-13 04:00:00,101.09,101.81,100.86,101.11,547154.0,4188
2016-07-14 04:00:00,103.73,103.85,102.6,102.97,1023842.0,6450
2016-07-15 04:00:00,101.25,101.94,101.19,101.61,538629.0,4813
2016-07-18 04:00:00,102.75,103.37,102.46,103.13,802798.0,4476
2016-07-19 04:00:00,103.27,106.3,103.16,105.63,3330361.0,15735
2016-07-20 04:00:00,107.58,108.345,107.06,108.16,1642096.0,11050
2016-07-21 04:00:00,105.41,106.37,104.96,105.48,2199378.0,8600
2016-07-22 04:00:00,105.55,105.86,105.19,105.63,397786.0,3756
2016-07-25 04:00:00,106.19,106.57,105.93,106.48,500291.0,4307
2016-07-26 04:00:00,107.49,108.91,107.31,108.77,926628.0,8640
2016-07-27 04:00:00,109.64,109.91,108.38,109.56,876293.0,6850
2016-07-28 04:00:00,109.87,110.21,109.49,110.08,530041.0,4948
2016-07-29 04:00:00,110.48,110.85,109.31,109.62,1399749.0,11268
2016-08-01 04:00:00,109.62,110.15,109.29,109.7,419771.0,5093
2016-08-02 04:00:00,109.57,109.59,108.776,109.38,358583.0,4941
2016-08-03 04:00:00,107.95,108.75,107.89,108.45,414210.0,4173
2016-08-04 04:00:00,109.7,110.23,109.54,110.09,288545.0,3254
2016-08-05 04:00:00,109.95,110.66,109.4,109.6,599763.0,4312
2016-08-08 04:00:00,109.25,109.56,109.04,109.25,352187.0,3384
2016-08-09 04:00:00,109.46,110.11,109.46,109.89,558625.0,2803
2016-08-10 04:00:00,110.31,110.4,109.21,109.49,840274.0,4646
2016-08-11 04:00:00,110.65,111.04,110.1201,110.69,879560.0,5055
2016-08-12 04:00:00,110.94,111.13,109.99,110.27,540427.0,4041
2016-08-15 04:00:00,111.28,111.58,110.79,110.83,329431.0,3571
2016-08-16 04:00:00,110.83,110.94,107.01,107.95,1531046.0,12259
2016-08-17 04:00:00,105.31,105.79,104.73,105.45,2084138.0,15997
2016-08-18 04:00:00,106.12,106.52,105.72,106.03,679520.0,5976
2016-08-19 04:00:00,106.8,106.97,106.27,106.73,525398.0,5202
2016-08-22 04:00:00,106.98,107.35,106.6,107.16,486326.0,4210
2016-08-23 04:00:00,108.66,109.14,108.21,108.49,723616.0,6302
2016-08-24 04:00:00,107.72,107.85,106.46,106.68,474196.0,5557
2016-08-25 04:00:00,106.56,106.79,106.25,106.47,271670.0,3000
2016-08-26 04:00:00,106.77,107.98,105.53,106.31,871179.0,4094
2016-08-29 04:00:00,106.24,107.12,106.24,107.08,280363.0,3216
2016-08-30 04:00:00,108.7,108.73,107.33,107.52,602805.0,4461
2016-08-31 04:00:00,106.83,106.94,105.9,106.55,346394.0,3488
2016-09-01 04:00:00,106.32,107.53,106.27,107.49,455405.0,4619
2016-09-02 04:00:00,108.05,108.25,107.5,107.86,259156.0,3470
2016-09-06 04:00:00,107.78,108.04,107.48,107.93,346264.0,3681
2016-09-07 04:00:00,108.01,108.3,106.06,106.33,992086.0,9664
2016-09-08 04:00:00,104.14,104.74,103.64,104.08,919659.0,7230
2016-09-09 04:00:00,103.16,103.48,101.7,101.71,818180.0,9512
2016-09-12 04:00:00,101.03,103.27,100.93,103.14,502053.0,6070
2016-09-13 04:00:00,102.5,102.98,101.47,101.74,516181.0,5461
2016-09-14 04:00:00,100.98,102.29,100.83,101.98,1101119.0,5973
2016-09-15 04:00:00,102.32,103.85,102.095,103.64,1071960.0,7922
2016-09-16 04:00:00,102.04,102.49,101.37,102.2,1039992.0,6752
2016-09-19 04:00:00,103.22,104.18,103.2,103.34,550597.0,4223
2016-09-20 04:00:00,104.7,105.28,104.32,104.88,774706.0,6138
2016-09-21 04:00:00,105.69,106.87,105.41,106.71,832535.0,6060
2016-09-22 04:00:00,109.04,109.56,108.69,108.79,579501.0,6456
2016-09-23 04:00:00,108.76,109.26,108.42,108.57,664713.0,4639
2016-09-26 04:00:00,108.49,109.16,108.28,108.77,663300.0,4598
2016-09-27 04:00:00,107.96,109.8026,107.84,109.62,591635.0,7499
2016-09-28 04:00:00,109.28,110.04,108.87,109.86,316300.0,3696
2016-09-29 04:00:00,109.27,109.74,107.55,108.73,551876.0,6071
2016-09-30 04:00:00,109.19,110.14,109.02,109.58,338378.0,3946
2016-10-03 04:00:00,109.36,109.61,108.54,108.93,416798.0,3749
2016-10-04 04:00:00,109.39,109.85,108.61,108.96,324284.0,3382
2016-10-05 04:00:00,109.1,109.3,108.71,108.81,280105.0,3156
2016-10-06 04:00:00,108.27,108.99,107.81,108.74,474177.0,4432
2016-10-07 04:00:00,107.04,107.17,105.36,106.38,862322.0,6341
2016-10-10 04:00:00,107.63,107.74,106.99,106.99,686411.0,5472
2016-10-11 04:00:00,105.61,105.64,102.414,102.71,959122.0,8949
2016-10-12 04:00:00,102.31,102.67,101.42,102.58,794472.0,6712
2016-10-13 04:00:00,100.59,100.65,100.04,100.39,1161237.0,7578
2016-10-14 04:00:00,101.58,102.11,100.95,101.12,331218.0,3347
2016-10-17 04:00:00,100.62,101.34,100.51,101.16,399781.0,4309
2016-10-18 04:00:00,102.51,102.577,101.83,102.33,955666.0,9064
2016-10-19 04:00:00,104.75,104.75,103.2,104.09,1109898.0,8797
2016-10-20 04:00:00,102.52,103.62,102.47,103.58,739854.0,6680
2016-10-21 04:00:00,103.47,105.32,103.4,105.26,1638927.0,7246
2016-10-24 04:00:00,104.92,105.42,104.77,105.28,971798.0,5683
2016-10-25 04:00:00,104.68,105.14,104.13,104.54,567413.0,3255
2016-10-26 04:00:00,104.47,104.73,103.73,103.85,376159.0,3843
2016-10-27 04:00:00,105.18,105.27,103.86,104.05,606837.0,3857
2016-10-28 04:00:00,104.86,105.95,104.69,105.46,915504.0,7637
2016-10-31 04:00:00,105.51,106.36,104.94,105.62,793959.0,5366
2016-11-01 04:00:00,105.65,105.68,103.29,103.89,936081.0,8446
2016-11-02 04:00:00,104.01,104.73,103.67,104.025,564434.0,4632
2016-11-03 04:00:00,103.35,103.6,101.78,101.78,707002.0,5100
2016-11-04 04:00:00,102.22,103.01,101.48,102.49,792161.0,6217
2016-11-07 05:00:00,103.8,104.76,103.6,104.75,412986.0,4765
2016-11-08 05:00:00,103.59,105.22,103.53,104.81,517094.0,4016
2016-11-09 05:00:00,102.33,103.815,102.33,103.67,496228.0,6238
2016-11-10 05:00:00,102.78,103.41,100.71,101.4,934929.0,7534
2016-11-11 05:00:00,99.7,100.51,98.72,100.25,1212328.0,10887
2016-11-14 05:00:00,98.94,99.77,98.71,99.2,687842.0,5331
2016-11-15 05:00:00,99.12,100.28,98.75,100.02,491658.0,5073
2016-11-16 05:00:00,99.2,100.77,99.15,100.7,1036572.0,6187
2016-11-17 05:00:00,101.24,102.85,101.19,102.56,1345548.0,5392
2016-11-18 05:00:00,103.58,104.75,103.38,104.59,1914321.0,6470
2016-11-21 05:00:00,104.09,105.11,104.02,105.09,1408246.0,5034
2016-11-22 05:00:00,105.45,105.61,104.795,105.32,877086.0,4874
2016-11-23 05:00:00,104.48,105.35,104.25,105.1,432786.0,3042
2016-11-25 05:00:00,103.99,104.46,103.765,104.14,251865.0,2176
2016-11-28 05:00:00,103.3,103.91,103.22,103.63,453166.0,4389
2016-11-29 05:00:00,102.88,104.01,102.71,103.79,1194242.0,4432
2016-11-30 05:00:00,103.77,103.82,102.93,103.13,434175.0,4739
2016-12-01 05:00:00,102.67,102.74,99.68,99.99,837881.0,11388
2016-12-02 05:00:00,99.01,100.3,98.84,99.78,701125.0,8310
2016-12-05 05:00:00,102.29,103.02,101.685,102.92,819082.0,6184
2016-12-06 05:00:00,101.89,102.9,101.79,102.71,399944.0,4513
2016-12-07 05:00:00,101.98,103.92,101.83,103.55,566602.0,6640
2016-12-08 05:00:00,103.19,103.73,102.65,103.11,478795.0,5189
2016-12-09 05:00:00,102.92,103.11,102.09,102.66,362496.0,3651
2016-12-12 05:00:00,103.17,103.34,102.41,102.9,308544.0,3623
2016-12-13 05:00:00,104.11,104.86,104.0,104.64,309243.0,3653
2016-12-14 05:00:00,104.58,104.94,103.53,103.63,390770.0,4275
2016-12-15 05:00:00,104.47,105.39,104.32,105.03,655373.0,6448
2016-12-16 05:00:00,106.26,106.72,105.96,106.24,865752.0,6912
2016-12-19 05:00:00,108.36,110.48,108.36,110.22,1709370.0,13230
2016-12-20 05:00:00,109.37,109.8,109.11,109.71,810489.0,6981
2016-12-21 05:00:00,110.03,110.3,109.72,110.05,659506.0,4198
2016-12-22 05:00:00,110.36,110.42,109.7707,109.98,324231.0,3081
2016-12-23 05:00:00,110.42,110.85,110.27,110.73,183975.0,1772
2016-12-27 05:00:00,110.79,111.62,110.79,111.51,308803.0,2466
2016-12-28 05:00:00,110.81,111.31,110.43,110.78,509889.0,4408
2016-12-29 05:00:00,110.97,111.37,110.7,111.16,754901.0,5005
2016-12-30 05:00:00,112.06,112.66,111.27,112.2,858700.0,6802
2017-01-03 05:00:00,110.98,111.28,110.145,110.45,874654.0,6608
2017-01-04 05:00:00,109.84,110.35,109.62,109.92,846218.0,4578
2017-01-05 05:00:00,110.8,111.9,110.75,111.24,493762.0,4212
2017-01-06 05:00:00,110.56,111.59,110.3,111.12,360614.0,3373
2017-01-09 05:00:00,111.02,112.73,111.01,112.49,555492.0,4908
2017-01-10 05:00:00,112.58,113.13,112.58,112.65,816605.0,3650
2017-01-11 05:00:00,112.25,113.51,112.19,113.48,419852.0,4295
